listing_id,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
1954182,9905351,De Baarsjes - Oud-West,Entire home/apt,,14,10,0.07,0
1954308,9732994,De Baarsjes - Oud-West,Entire home/apt,,4,76,0.56,0
1957337,10117243,Oud-Oost,Entire home/apt,275.0,6,9,0.09,196
1964479,4651226,Oud-Noord,Entire home/apt,405.0,3,7,0.08,112
1977828,7573668,Bos en Lommer,Entire home/apt,,5,24,0.17,0
1986478,10247431,Zuid,Entire home/apt,360.0,7,0,,311
1994336,9447620,De Pijp - Rivierenbuurt,Entire home/apt,,1,65,0.67,0
2005996,7261788,De Baarsjes - Oud-West,Private room,112.0,2,623,4.61,306
2015074,7999104,De Pijp - Rivierenbuurt,Entire home/apt,238.0,2,104,0.75,13
2016153,2740598,De Pijp - Rivierenbuurt,Entire home/apt,190.0,4,72,0.52,238
2018017,8993151,Centrum-Oost,Private room,,2,75,0.54,0
2040981,3887700,Centrum-West,Private room,115.0,2,1,1.0,32
2047730,10497718,Watergraafsmeer,Private room,,3,38,0.28,0
2070211,10585553,Zuid,Entire home/apt,270.0,4,142,1.02,7
2073678,10600507,Noord-Oost,Entire home/apt,,7,12,0.14,0
2074047,1526936,Westerpark,Entire home/apt,,6,82,0.59,0
2080427,10628928,Oud-Oost,Entire home/apt,135.0,7,20,0.14,13
2084758,10122091,De Pijp - Rivierenbuurt,Entire home/apt,,2,17,0.13,0
2088011,3476261,Oud-Oost,Entire home/apt,,4,36,0.36,0
2090727,10670531,De Pijp - Rivierenbuurt,Entire home/apt,,3,41,0.3,0
2097548,3188453,Noord-West,Entire home/apt,152.0,3,37,0.27,123
2137009,7781394,Oud-Noord,Entire home/apt,,6,4,0.06,0
2144304,10945068,Zuid,Entire home/apt,,3,34,0.28,1
2144308,10945099,Noord-West,Entire home/apt,,3,19,0.19,0
2148417,10965305,De Baarsjes - Oud-West,Entire home/apt,300.0,3,97,0.79,251
2175600,6630741,Zuid,Entire home/apt,245.0,1,124,0.92,213
2224903,11353909,Oud-Oost,Entire home/apt,288.0,4,30,0.22,231
2234721,11408530,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,10,7,0.05,0
2235666,11413756,Oud-Noord,Entire home/apt,207.0,2,107,0.79,292
2255109,11516083,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,5,31,0.23,0
2272303,11601106,De Pijp - Rivierenbuurt,Entire home/apt,369.0,2,105,0.82,309
2336047,11931372,Centrum-West,Entire home/apt,,1,184,1.37,0
2345576,4659585,Centrum-Oost,Entire home/apt,929.0,2,83,0.61,27
2368869,7907666,Centrum-West,Entire home/apt,309.0,3,47,0.35,15
2384332,12179373,Centrum-West,Entire home/apt,375.0,4,41,0.43,13
2400486,5615186,Slotervaart,Entire home/apt,130.0,4,59,0.43,0
2419757,12367542,Westerpark,Entire home/apt,,4,7,0.18,0
2429334,10015905,Centrum-West,Private room,,2,567,4.14,323
2435572,12448020,Centrum-West,Private room,116.0,2,437,3.21,201
2450249,3523553,Westerpark,Entire home/apt,412.0,3,22,0.18,11
2459307,12574181,Watergraafsmeer,Entire home/apt,,3,32,0.23,0
2471617,6331314,Centrum-Oost,Entire home/apt,177.0,3,802,5.89,52
2474754,10428722,Centrum-West,Entire home/apt,10000.0,5,24,0.18,365
2476314,10886830,Oud-Oost,Entire home/apt,,12,7,0.05,0
2477880,12348866,Centrum-West,Private room,120.0,1,593,4.33,57
2478937,12679676,Centrum-West,Private room,154.0,2,806,5.88,12
2480621,12690109,Centrum-West,Private room,145.0,2,263,1.93,37
2497346,12784049,De Pijp - Rivierenbuurt,Private room,137.0,1,838,6.13,162
2513623,4084500,De Pijp - Rivierenbuurt,Entire home/apt,,3,5,0.05,0
2514858,9396158,De Pijp - Rivierenbuurt,Private room,99.0,2,170,1.26,235
2518607,3071046,De Pijp - Rivierenbuurt,Entire home/apt,,2,72,0.53,0
2529643,12953966,Oostelijk Havengebied - Indische Buurt,Private room,,1,40,0.29,0
2534067,12978317,De Pijp - Rivierenbuurt,Entire home/apt,,2,31,0.23,0
2534166,12978768,Bos en Lommer,Private room,65.0,5,226,1.66,167
2535685,2764651,Centrum-Oost,Private room,117.0,2,280,2.07,0
2540979,11901935,Zuid,Entire home/apt,1650.0,4,2,0.09,219
2551330,10863932,Slotervaart,Private room,,2,117,0.86,0
2573607,13178396,Centrum-West,Entire home/apt,175.0,2,25,0.18,0
2574202,13181512,De Pijp - Rivierenbuurt,Entire home/apt,,4,35,0.26,0
2581386,13086804,Zuid,Entire home/apt,,3,32,0.32,0
2623099,13098216,De Baarsjes - Oud-West,Private room,124.0,3,127,0.97,282
2633912,13487234,Centrum-West,Entire home/apt,,3,72,0.55,0
2638773,11386978,Watergraafsmeer,Entire home/apt,300.0,5,49,0.36,303
2639773,3018316,Centrum-West,Private room,159.0,3,467,3.46,194
2647276,5137582,Gaasperdam - Driemond,Hotel room,94.0,1,211,1.56,312
2648251,10302269,Bos en Lommer,Entire home/apt,,2,101,0.76,0
2667413,3042726,Noord-Oost,Entire home/apt,349.0,6,25,0.2,242
2697739,12735907,De Baarsjes - Oud-West,Entire home/apt,,4,25,0.32,0
2704035,13840094,Zuid,Entire home/apt,400.0,2,28,0.21,176
2705165,2674028,Oud-Noord,Entire home/apt,440.0,2,449,3.34,307
2708863,13862000,De Baarsjes - Oud-West,Entire home/apt,404.0,5,100,0.74,167
2739228,436145,Centrum-West,Private room,,3,200,1.51,0
2754846,13885350,De Baarsjes - Oud-West,Entire home/apt,184.0,4,13,0.39,45
2761156,14122005,Slotervaart,Private room,56.0,2,562,4.13,294
2763037,11001794,Centrum-West,Private room,210.0,2,533,4.34,284
2763386,14122005,Slotervaart,Private room,60.0,2,464,3.41,243
2775209,9406727,Zuid,Entire home/apt,475.0,7,21,0.16,76
2780062,14218464,Centrum-Oost,Private room,167.0,2,261,1.92,283
2787645,1491426,De Pijp - Rivierenbuurt,Entire home/apt,,4,41,0.3,0
2800120,1512673,Centrum-Oost,Private room,175.0,2,347,2.55,20
2809026,14366013,Zuid,Entire home/apt,,3,31,0.23,0
2829553,14465690,De Pijp - Rivierenbuurt,Entire home/apt,144.0,100,44,0.32,270
2830788,5516496,Oud-Oost,Private room,125.0,4,280,2.06,26
2842228,3040748,Noord-Oost,Private room,61.0,2,170,1.26,272
2853285,14574533,De Baarsjes - Oud-West,Private room,73.0,1,223,1.65,315
2861381,11931187,Noord-Oost,Entire home/apt,261.0,3,23,0.64,5
2861667,14574533,De Baarsjes - Oud-West,Private room,79.0,1,402,2.96,328
2882337,922459,Geuzenveld - Slotermeer,Entire home/apt,,2,3,0.04,0
2891560,8186987,Bos en Lommer,Entire home/apt,,2,2,0.09,0
2892186,9164546,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,28,0.21,0
2902819,7414914,Centrum-Oost,Entire home/apt,375.0,3,103,0.79,115
2912309,6485357,De Pijp - Rivierenbuurt,Entire home/apt,,3,57,0.42,3
2921938,14921396,De Baarsjes - Oud-West,Entire home/apt,240.0,4,24,0.18,26
2942229,1271678,Bijlmer-Oost,Private room,89.0,2,347,2.57,77
2965812,15131204,IJburg - Zeeburgereiland,Entire home/apt,180.0,8,55,0.48,183
2976795,5330753,Oud-Noord,Entire home/apt,221.0,2,286,2.12,118
2977065,15183505,Centrum-West,Entire home/apt,680.0,3,76,0.57,167
2981842,14574533,De Baarsjes - Oud-West,Private room,108.0,1,33,0.25,338
2981853,14574533,De Baarsjes - Oud-West,Private room,77.0,1,67,0.5,323
2981861,14574533,De Baarsjes - Oud-West,Private room,73.0,1,149,1.12,328
2981875,14574533,De Baarsjes - Oud-West,Private room,94.0,1,68,0.5,336
2984018,14574533,De Baarsjes - Oud-West,Private room,79.0,1,37,0.28,342
2985952,1448980,Oud-Oost,Entire home/apt,140.0,7,39,0.29,49
3018468,15380568,Westerpark,Entire home/apt,163.0,3,24,0.18,65
3036359,14271525,Noord-Oost,Entire home/apt,83.0,3,87,0.74,8
3036789,14071035,Oud-Oost,Entire home/apt,294.0,3,136,1.03,4
3040900,15484042,De Baarsjes - Oud-West,Entire home/apt,223.0,5,46,0.35,15
3045003,15504079,Oud-Noord,Entire home/apt,,3,5,0.04,0
3046271,15510514,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,10,0.08,0
3048137,15068613,Westerpark,Entire home/apt,,3,12,0.09,0
3073208,7369890,De Baarsjes - Oud-West,Entire home/apt,,5,32,0.26,0
3087967,8685469,Oud-Oost,Entire home/apt,171.0,3,23,0.17,144
3093813,15734298,Westerpark,Entire home/apt,161.0,2,7,0.31,105
3096518,8751215,De Baarsjes - Oud-West,Entire home/apt,494.0,1,28,0.25,11
3099026,14626041,Centrum-Oost,Private room,148.0,3,678,5.04,105
3111787,15812999,Centrum-West,Private room,140.0,3,317,2.36,84
3113368,15424013,Oud-Noord,Entire home/apt,275.0,4,39,0.29,35
3120537,14574533,De Baarsjes - Oud-West,Private room,77.0,1,62,0.49,283
3121979,11484134,Slotervaart,Entire home/apt,360.0,3,5,0.07,8
3138594,10308497,De Baarsjes - Oud-West,Entire home/apt,257.0,7,48,0.36,28
3145498,15968958,De Baarsjes - Oud-West,Entire home/apt,,5,23,0.19,0
3155284,3040748,Noord-Oost,Private room,87.0,2,182,1.37,167
3163509,14049960,Centrum-Oost,Entire home/apt,,6,53,0.4,0
3172327,6123911,Oud-Oost,Entire home/apt,248.0,5,29,0.27,9
3174322,2133459,Centrum-West,Entire home/apt,450.0,5,36,0.28,29
3175397,9427338,De Baarsjes - Oud-West,Entire home/apt,,3,5,0.21,0
3180371,16126732,Centrum-Oost,Entire home/apt,,2,24,0.18,0
3184089,16143173,De Baarsjes - Oud-West,Entire home/apt,235.0,2,56,0.42,60
3206158,14460671,Geuzenveld - Slotermeer,Entire home/apt,249.0,3,54,0.41,25
3209240,10258350,Zuid,Entire home/apt,,3,25,0.22,0
3225605,14039696,De Pijp - Rivierenbuurt,Entire home/apt,465.0,3,52,0.39,46
3235970,1759884,Centrum-Oost,Entire home/apt,216.0,3,297,2.48,246
3236653,16144575,De Baarsjes - Oud-West,Entire home/apt,203.0,3,4,0.06,162
3237893,16382847,De Pijp - Rivierenbuurt,Entire home/apt,250.0,2,44,0.33,11
3244143,9121320,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,45,0.34,0
3254077,7780586,De Baarsjes - Oud-West,Entire home/apt,,30,37,0.28,0
3261562,16493720,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,4,64,0.53,0
3267105,15302962,Zuid,Entire home/apt,226.0,3,50,0.38,356
3270897,14691758,Centrum-West,Entire home/apt,,5,83,0.62,0
3277053,7626197,Centrum-West,Entire home/apt,,4,23,0.17,0
3282245,12721238,Oud-Noord,Entire home/apt,,2,72,0.54,0
3285009,16602759,De Pijp - Rivierenbuurt,Private room,,3,349,2.61,24
3285500,5434912,Oud-Oost,Entire home/apt,,1,21,0.22,11
3294707,16646960,Westerpark,Entire home/apt,593.0,2,41,0.43,35
3308196,16705090,Oud-Noord,Entire home/apt,,3,19,0.16,5
3320920,16732487,De Baarsjes - Oud-West,Entire home/apt,198.0,7,1,0.14,200
3322840,16776262,Zuid,Entire home/apt,493.0,2,49,0.37,5
3329357,16808461,Westerpark,Entire home/apt,221.0,3,28,0.21,19
3332625,16824850,De Baarsjes - Oud-West,Entire home/apt,550.0,3,40,0.3,364
3341765,16866316,De Pijp - Rivierenbuurt,Entire home/apt,,4,30,0.22,0
3346620,4013546,Noord-Oost,Private room,71.0,2,263,1.97,303
3352657,16916490,Bos en Lommer,Entire home/apt,,4,39,0.29,0
3368163,16990973,Centrum-Oost,Entire home/apt,,3,13,0.1,0
3383368,3989215,De Baarsjes - Oud-West,Entire home/apt,,6,38,0.3,0
3383408,17069976,Centrum-West,Private room,126.0,2,427,3.23,3
3388764,13818262,De Pijp - Rivierenbuurt,Private room,,3,112,0.95,1
3389300,13823916,De Pijp - Rivierenbuurt,Entire home/apt,,5,100,0.75,0
3413219,12167638,Watergraafsmeer,Entire home/apt,,3,16,0.13,0
3428641,17281398,Slotervaart,Entire home/apt,,3,34,0.26,0
3430456,17048359,De Baarsjes - Oud-West,Entire home/apt,,6,28,0.21,0
3431653,17294326,Oud-Oost,Entire home/apt,,14,20,0.15,0
3432883,5268852,Zuid,Entire home/apt,,5,11,0.09,0
3436527,16944659,IJburg - Zeeburgereiland,Entire home/apt,,3,3,0.03,0
3437329,17323473,Watergraafsmeer,Entire home/apt,,3,32,0.25,4
3459981,14307292,De Baarsjes - Oud-West,Entire home/apt,,3,45,0.34,0
3461086,6668130,Centrum-Oost,Entire home/apt,309.0,4,92,0.7,39
3484708,9225306,Slotervaart,Private room,,2,46,0.35,0
3492282,669137,De Baarsjes - Oud-West,Entire home/apt,274.0,6,46,0.35,167
3500433,1400952,De Baarsjes - Oud-West,Entire home/apt,500.0,2,104,0.8,136
3501084,17629159,Centrum-West,Entire home/apt,356.0,3,71,0.53,90
3504128,14316583,Oud-Oost,Entire home/apt,234.0,5,31,0.24,136
3508800,17187656,De Pijp - Rivierenbuurt,Private room,88.0,2,709,5.34,38
3519739,17414846,Westerpark,Entire home/apt,176.0,6,21,0.16,23
3565477,1793657,Westerpark,Entire home/apt,206.0,2,90,0.69,125
3572825,17991662,Westerpark,Entire home/apt,,2,10,0.08,0
3577411,12965030,Centrum-West,Entire home/apt,,4,1,0.01,0
3580990,17952331,De Baarsjes - Oud-West,Entire home/apt,82.0,2,24,0.18,38
3590060,4685354,Centrum-Oost,Entire home/apt,450.0,5,21,0.22,106
3604547,3694185,Westerpark,Entire home/apt,295.0,5,41,0.38,19
3620791,17638832,Westerpark,Entire home/apt,,3,9,0.07,0
3621201,6883089,De Pijp - Rivierenbuurt,Entire home/apt,,5,7,0.32,0
3641710,18383699,De Baarsjes - Oud-West,Entire home/apt,,3,20,0.15,0
3644360,12788265,Oud-Noord,Entire home/apt,,5,17,0.14,2
3649382,18450996,Zuid,Entire home/apt,,2,52,0.39,0
3673223,14707598,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,22,0.17,0
3685177,5845221,De Pijp - Rivierenbuurt,Entire home/apt,,5,6,0.05,7
3690880,18787526,Centrum-Oost,Private room,190.0,3,516,3.92,315
3696035,17635284,Oud-Noord,Entire home/apt,145.0,3,18,0.15,240
3698780,412277,De Pijp - Rivierenbuurt,Entire home/apt,,3,18,0.14,0
3699027,18850520,Oud-Noord,Entire home/apt,,5,1,0.05,0
3700218,18823161,Noord-West,Private room,,2,157,1.19,4
3708105,1376907,De Baarsjes - Oud-West,Entire home/apt,,5,61,0.46,0
3708658,18918001,Bos en Lommer,Entire home/apt,,2,3,0.04,0
3722301,19015099,Centrum-Oost,Entire home/apt,368.0,2,379,3.42,183
3724060,15800792,De Baarsjes - Oud-West,Entire home/apt,400.0,3,95,0.72,333
3729980,17004572,Centrum-West,Entire home/apt,,4,25,0.19,14
3757915,19111367,Noord-Oost,Entire home/apt,261.0,4,1,0.52,2
3758059,19238739,De Pijp - Rivierenbuurt,Entire home/apt,284.0,3,58,0.49,61
3763507,19276946,Centrum-West,Private room,187.0,3,69,0.67,46
3772476,4641834,Centrum-West,Entire home/apt,,3,23,0.19,8
3774247,19285155,De Baarsjes - Oud-West,Entire home/apt,500.0,3,96,0.74,27
3781388,16535126,Westerpark,Entire home/apt,1298.0,4,17,0.47,358
3793956,3878625,Westerpark,Entire home/apt,591.0,3,21,0.17,14
3796459,5647814,Watergraafsmeer,Private room,64.0,2,92,0.7,160
3804795,19551497,De Baarsjes - Oud-West,Entire home/apt,338.0,8,19,0.15,177
3806069,19369383,De Pijp - Rivierenbuurt,Private room,117.0,2,63,1.32,5
3829648,19711470,Centrum-West,Entire home/apt,1402.0,2,23,0.18,58
3833796,1487220,De Pijp - Rivierenbuurt,Entire home/apt,,3,39,0.3,0
3840321,4994590,Oud-Oost,Private room,111.0,4,454,3.44,4
3841266,3133489,De Baarsjes - Oud-West,Entire home/apt,,5,41,0.31,0
3841339,19793596,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,32,0.24,0
3847617,19834309,De Baarsjes - Oud-West,Entire home/apt,250.0,5,23,0.18,191
3850766,19850735,IJburg - Zeeburgereiland,Private room,96.0,5,564,4.28,21
3853993,19879540,Oud-Noord,Entire home/apt,,3,52,0.4,0
3856186,19892498,Centrum-West,Entire home/apt,314.0,5,37,0.37,89
3865210,7968650,De Pijp - Rivierenbuurt,Entire home/apt,,3,49,0.44,0
3867834,19969271,Westerpark,Entire home/apt,,2,19,0.15,0
3879930,20056287,Centrum-Oost,Entire home/apt,400.0,3,65,0.5,111
3903880,59484,Centrum-Oost,Entire home/apt,153.0,4,506,3.89,142
3917964,8011802,Oud-Oost,Entire home/apt,461.0,3,44,0.34,363
3926355,2963123,Oostelijk Havengebied - Indische Buurt,Private room,209.0,3,270,2.05,312
3929712,20358179,Centrum-West,Private room,139.0,3,711,5.4,208
3934811,4127029,Bos en Lommer,Entire home/apt,,5,12,0.09,0
3944495,6461575,Centrum-Oost,Entire home/apt,188.0,1,669,5.11,134
3957639,20511749,Watergraafsmeer,Private room,114.0,2,333,2.54,129
3966768,19227354,Centrum-West,Entire home/apt,373.0,3,56,0.43,0
3974283,16819959,De Pijp - Rivierenbuurt,Entire home/apt,202.0,2,45,0.34,177
3982031,13527741,Centrum-Oost,Entire home/apt,122.0,5,221,1.7,60
3996686,20664546,Centrum-Oost,Entire home/apt,,3,38,0.29,0
4029316,20889667,Zuid,Entire home/apt,,7,32,0.28,0
4035170,20921327,Centrum-West,Entire home/apt,270.0,1,129,0.99,113
4043288,436145,Centrum-West,Private room,,3,113,0.86,0
4051748,21010247,De Pijp - Rivierenbuurt,Private room,224.0,1,423,3.49,218
4052965,125667,De Pijp - Rivierenbuurt,Private room,,1,416,3.2,204
4064519,21080517,De Baarsjes - Oud-West,Entire home/apt,,14,15,0.13,0
4064665,3105007,Centrum-West,Entire home/apt,,2,41,0.49,0
4072802,5571753,De Baarsjes - Oud-West,Entire home/apt,,4,41,0.32,0
4076501,6833668,Zuid,Private room,123.0,1,94,0.72,315
4108615,21316248,De Pijp - Rivierenbuurt,Entire home/apt,806.0,3,6,0.06,115
4119684,21371721,Centrum-Oost,Entire home/apt,372.0,1,82,0.63,357
4147932,21488545,Watergraafsmeer,Private room,99.0,1,468,3.59,214
4150731,21533878,Oud-Oost,Entire home/apt,159.0,2,69,0.53,4
4157853,19562807,Centrum-West,Private room,184.0,4,233,1.88,245
4158675,21581535,Oud-Oost,Entire home/apt,,2,19,0.15,0
4162988,20157581,Bos en Lommer,Entire home/apt,357.0,2,16,0.43,14
4171701,3664300,Slotervaart,Entire home/apt,,5,5,0.04,0
4180798,21689300,Centrum-Oost,Private room,145.0,2,235,1.82,244
4185598,2129723,De Baarsjes - Oud-West,Entire home/apt,,3,24,0.2,0
4187658,21725610,Centrum-West,Entire home/apt,270.0,5,135,1.04,100
4209897,6558000,Zuid,Entire home/apt,425.0,4,72,0.57,173
4210531,21845977,De Baarsjes - Oud-West,Private room,110.0,1,1014,7.81,50
4216576,15822324,Oud-Noord,Entire home/apt,,5,38,0.29,0
4216625,72890,Zuid,Entire home/apt,201.0,2,59,0.53,171
4224540,10565382,De Pijp - Rivierenbuurt,Private room,,2,427,3.44,0
4225575,10811675,Westerpark,Private room,141.0,4,169,1.33,65
4242842,8263175,Slotervaart,Entire home/apt,,3,17,0.13,0
4248769,22047244,Centrum-Oost,Private room,139.0,3,606,4.69,25
4251291,249607376,Centrum-Oost,Private room,,80,52,0.59,2
4255200,22082242,Oud-Oost,Entire home/apt,,1,19,0.23,0
4267516,14200991,Centrum-Oost,Entire home/apt,,2,8,0.11,0
4278312,15712909,Noord-West,Private room,76.0,2,197,1.75,353
4282186,22231426,Zuid,Private room,,1,426,3.3,0
4282686,22233513,Noord-West,Private room,81.0,2,497,3.9,288
4283460,12327340,Centrum-West,Private room,104.0,1,334,2.81,292
4295087,19969945,Oud-Oost,Entire home/apt,,4,29,0.26,0
4299280,17321895,Centrum-Oost,Entire home/apt,185.0,3,47,0.36,8
4300022,5933288,Oud-Oost,Entire home/apt,,2,73,0.56,0
4314620,6143602,Westerpark,Entire home/apt,,15,1,0.01,0
4320334,22430852,Oud-Oost,Entire home/apt,,2,33,0.25,0
4323054,22445747,De Baarsjes - Oud-West,Entire home/apt,204.0,2,88,0.68,43
4329449,22479558,De Baarsjes - Oud-West,Entire home/apt,,2,74,0.57,0
4339471,3374197,Centrum-Oost,Entire home/apt,400.0,3,3,0.29,40
4374040,19440780,Zuid,Entire home/apt,119.0,5,84,0.66,3
4381773,22750552,Zuid,Entire home/apt,,2,73,0.58,0
4382332,18715530,De Baarsjes - Oud-West,Entire home/apt,,4,14,0.11,0
4386276,20294905,Oud-Oost,Entire home/apt,,10,22,0.18,20
4399067,22837110,Oud-Noord,Private room,261.0,3,151,1.22,348
4409509,22887899,Oud-Noord,Entire home/apt,599.0,2,101,0.79,126
4416539,22923931,Slotervaart,Entire home/apt,135.0,3,93,0.84,1
4426990,5010813,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,4,29,0.25,5
4432642,13816517,De Pijp - Rivierenbuurt,Private room,114.0,2,97,1.21,204
4435936,9254149,De Baarsjes - Oud-West,Entire home/apt,,5,8,0.54,0
4448285,4883501,De Baarsjes - Oud-West,Entire home/apt,248.0,2,63,0.49,39
4449764,22594722,Oostelijk Havengebied - Indische Buurt,Private room,90.0,1,809,6.27,0
4455237,7804507,De Baarsjes - Oud-West,Entire home/apt,225.0,4,13,0.1,81
4488364,23285500,Oud-Oost,Entire home/apt,255.0,2,4,0.16,362
4488692,23286921,Centrum-Oost,Entire home/apt,363.0,4,543,4.21,337
4523624,12179257,Zuid,Entire home/apt,320.0,4,84,0.68,179
4530308,13572361,Watergraafsmeer,Entire home/apt,203.0,3,12,0.1,6
4543149,23556233,De Baarsjes - Oud-West,Entire home/apt,,4,50,0.39,0
4550468,23593514,Zuid,Private room,125.0,2,329,2.58,314
4555659,1016298,Bos en Lommer,Entire home/apt,148.0,2,62,0.48,0
4571484,17438517,Centrum-West,Entire home/apt,701.0,3,44,0.38,260
4590871,3888519,De Pijp - Rivierenbuurt,Entire home/apt,206.0,4,46,0.37,76
4591819,23802419,De Pijp - Rivierenbuurt,Private room,99.0,5,314,2.47,56
4600731,22605509,Zuid,Entire home/apt,337.0,1,7,0.06,365
4610966,21453001,Centrum-Oost,Entire home/apt,,3,0,,0
4614017,23667032,Westerpark,Entire home/apt,688.0,2,15,0.12,149
4616816,23917371,De Pijp - Rivierenbuurt,Entire home/apt,,3,43,0.34,0
4619390,23928189,Slotervaart,Entire home/apt,117.0,2,45,0.36,0
4635416,24002310,Centrum-Oost,Private room,102.0,2,344,2.69,5
4636051,16274382,Oud-Oost,Private room,91.0,2,190,1.56,66
4640869,23886273,De Baarsjes - Oud-West,Private room,148.0,3,461,3.6,60
4655656,23886273,De Baarsjes - Oud-West,Private room,153.0,3,481,3.75,56
4697911,16626677,Noord-Oost,Entire home/apt,200.0,4,38,0.3,14
4707046,971085,Centrum-Oost,Entire home/apt,,2,25,0.2,0
4714161,24358999,De Pijp - Rivierenbuurt,Private room,169.0,4,487,3.82,143
4715688,18569537,De Baarsjes - Oud-West,Entire home/apt,350.0,3,79,0.68,345
4721743,2313061,Centrum-West,Private room,132.0,1,812,7.32,224
4721855,4450008,Westerpark,Entire home/apt,,2,43,0.34,0
4727758,24414973,Centrum-West,Private room,,2,229,1.84,0
4736237,4289713,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,49,0.41,0
4743636,24002310,Centrum-Oost,Private room,107.0,2,307,2.4,5
4748130,3359487,Centrum-Oost,Entire home/apt,,3,29,0.23,0
4756790,3748993,Zuid,Entire home/apt,205.0,3,25,0.2,29
4761760,24569854,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,13,0.12,2
4764531,24471465,Centrum-Oost,Entire home/apt,,4,12,0.09,0
4764819,12232781,Centrum-Oost,Private room,60.0,1,511,4.01,0
4769335,24585171,Zuid,Entire home/apt,360.0,3,1,0.05,161
4774677,5299087,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,4,42,0.33,0
4806346,17898488,Bos en Lommer,Entire home/apt,,4,26,0.21,0
4806556,24074823,De Baarsjes - Oud-West,Entire home/apt,,2,125,1.03,2
4815695,24800445,De Pijp - Rivierenbuurt,Entire home/apt,155.0,7,109,0.86,0
4818380,24814388,Noord-West,Entire home/apt,,10,4,0.18,9
4830755,24609966,Centrum-Oost,Entire home/apt,234.0,4,58,0.46,257
4831146,6420712,De Pijp - Rivierenbuurt,Entire home/apt,,2,6,0.05,0
4847183,24940666,Oud-Oost,Entire home/apt,,2,87,0.69,0
4860508,20850737,Centrum-West,Entire home/apt,,5,114,0.9,0
4864025,23958791,Centrum-Oost,Entire home/apt,,4,3,0.04,0
